51	31-Jan-20	8:42:00	1	0	1	0	CT	0	1	4	2	5	7	12	9	12	5	0	17	6	5	1	11	13	4	7	0	0	0	7	0	12	11	0	0	10	5	5	10	6	10
52	31-Jan-20	8:43:00	1	0	1	0	MT	0	1	6	0	2	1	5	2	3	3	0	2	3	3	3	6	1	5	5	0	0	0	0	0	6	0	0	0	5	0	3	3	7	4
52	31-Jan-20	8:43:00	1	0	1	0	CT	0	1	10	0	8	3	9	8	11	7	0	6	5	6	6	8	10	9	6	0	0	0	0	1	14	0	0	0	10	3	4	4	9	6
53	31-Jan-20	8:44:00	1	0	1	0	MT	0	1	6	3	3	0	5	2	6	3	0	2	1	4	2	3	2	4	6	0	0	0	0	0	2	0	0	0	4	2	3	2	8	5
53	31-Jan-20	8:44:00	1	0	1	0	CT	0	1	8	4	9	0	8	7	12	6	0	5	12	17	5	5	5	6	9	0	0	0	0	0	8	0	0	1	7	7	6	3	10	9
54	31-Jan-20	8:45:00	1	0	1	0	MT	0	1	3	2	0	0	4	2	4	6	0	3	3	3	1	9	0	3	7	0	0	0	0	0	6	0	0	0	3	4	5	7	6	6
54	31-Jan-20	8:45:00	1	0	1	0	CT	0	1	5	3	9	0	8	3	6	9	0	7	5	4	8	11	0	4	10	0	0	0	0	8	10	3	0	0	4	9	6	11	9	8
55	31-Jan-20	8:46:00	1	0	1	0	MT	0	1	3	1	0	0	0	3	6	8	0	1	3	6	4	3	0	6	5	0	0	0	0	0	6	0	0	0	6	4	4	6	7	5
55	31-Jan-20	8:46:00	1	0	1	0	CT	0	1	7	1	24	0	1	13	9	12	0	2	5	9	11	5	0	7	7	1	0	0	0	1	12	0	0	0	9	10	7	8	12	12
56	31-Jan-20	8:47:00	1	0	1	0	MT	0	1	5	0	2	0	1	0	4	7	0	3	2	6	4	4	3	3	4	0	0	0	0	0	7	0	0	0	5	5	3	3	8	4
56	31-Jan-20	8:47:00	1	0	1	0	CT	0	1	7	0	15	0	3	5	8	9	0	11	3	10	13	5	10	6	7	0	0	0	0	1	9	0	0	0	10	7	5	9	10	6
57	31-Jan-20	8:48:00	1	0	1	0	MT	0	1	5	0	1	0	4	3	5	8	0	2	0	6	1	8	0	3	5	0	0	0	0	0	5	0	0	0	5	3	3	6	3	5
57	31-Jan-20	8:48:00	1	0	1	0	CT	0	1	8	0	6	0	9	15	7	11	0	7	2	8	3	11	5	8	13	0	0	0	2	3	12	5	0	0	10	9	9	9	5	8
58	31-Jan-20	8:49:00	1	0	1	0	MT	0	1	6	0	3	0	3	3	3	7	0	3	2	6	1	9	0	6	4	0	0	0	2	0	3	0	0	0	5	6	1	4	6	1
58	31-Jan-20	8:49:00	1	0	1	0	CT	0	1	9	1	7	0	4	6	7	9	0	7	5	8	3	13	2	8	7	1	0	0	8	0	9	12	0	0	7	8	4	6	8	24
59	31-Jan-20	8:50:00	1	0	1	0	MT	0	1	3	1	0	0	3	1	3	6	1	4	3	6	0	3	3	6	3	0	0	0	0	0	1	0	0	0	4	3	2	5	6	0
59	31-Jan-20	8:50:00	1	0	1	0	CT	0	1	6	6	5	0	11	10	5	9	1	13	7	8	7	4	8	9	5	0	0	0	6	1	11	0	0	0	6	7	4	6	9	7
60	31-Jan-20	8:51:00	1	0	1	0	MT	0	1	6	2	0	0	3	2	3	3	0	0	3	6	0	3	3	0	5	0	0	0	0	0	5	0	0	0	4	3	3	3	8	5
60	31-Jan-20	8:51:00	1	0	1	0	CT	0	1	9	5	11	0	7	5	4	5	5	0	5	9	6	5	4	0	11	0	0	0	0	0	8	0	0	0	8	11	11	6	12	12
61	31-Jan-20	8:52:00	1	0	1	0	MT	0	1	3	3	0	0	3	0	6	7	0	1	3	2	0	6	0	3	6	0	0	0	6	0	6	0	0	0	5	6	1	6	8	4
61	31-Jan-20	8:52:00	1	0	1	0	CT	0	1	4	3	0	0	10	1	8	11	0	3	5	3	0	8	1	4	10	0	0	0	12	0	11	0	0	0	7	12	6	7	11	11
